searge,name,side,desc
m_6900_,isZRelative,2,
m_6903_,dropFromExplosion,2,
m_6904_,slotClicked,0,
m_6905_,handleMountScreenOpen,2,
m_6907_,players,2,
m_6908_,getPossibleValues,2,
m_6909_,codec,2,
m_6911_,fix,2,
m_6913_,shouldCloseOnEsc,0,
m_6914_,checkSpawnObstruction,2,
m_6915_,closeContainer,2,
m_6916_,recipesUpdated,0,
m_6918_,hasNeighborSignal,2,
m_6922_,submit,0,
m_6924_,getHeight,2,
m_6925_,setPersistentAngerTarget,2,
m_6929_,spawnOriginalMobs,2,
m_69308_,lambda$place$1,2,
m_6931_,getWhiteOverlayProgress,0,
m_69326_,lambda$static$0,2,
m_6933_,setBlock,2,
m_6934_,getModifiedSuccess,2,
m_6935_,isPreventingPlayerRest,2,
m_6936_,handleTeleportToEntityPacket,2,
m_6940_,getName,2,
m_6941_,createItemStack,2,
m_6942_,getNewNameAndTag,2,
m_6943_,mirror,2,
m_6944_,pop,2,
m_6946_,handleInteract,2,
m_6947_,handleSeenAdvancements,2,
m_6948_,createItemStack,2,
m_6951_,handlePlacement,2,
m_6952_,progressStagePercentage,2,
m_6953_,getType,2,
m_6955_,getPosition,2,
m_6956_,getSelfList,0,
m_6958_,getOtherList,0,
m_6959_,acceptDouble,2,
m_6960_,getSingleplayerData,2,
m_6961_,mirror,2,
m_6966_,createParticle,0,
m_6967_,onGetItem,0,
m_6970_,getRotation,2,
m_6972_,getDimensions,2,
m_6978_,setBlockState,2,
m_6982_,isDedicatedServer,2,
m_6983_,shouldRconBroadcast,2,
m_6985_,onPlaySound,0,
m_6986_,openItemGui,2,
m_6987_,setSelected,0,
m_6988_,onServerExit,2,
m_6989_,doServerTick,2,
m_6990_,getSupportedGlyphs,0,
m_6991_,doClientTick,2,
m_6992_,isPublished,2,
m_6995_,getServerName,2,
m_6996_,notifyTrade,2,
m_69970_,lambda$static$0,2,
m_69978_,lambda$place$1,2,
m_69988_,lambda$static$0,2,
m_6999_,acceptsSuccess,2,
m_7000_,getFlow,2,
m_7003_,setDarkenScreen,2,
m_70051_,codec,2,
m_70052_,register,2,
m_7005_,setPlayBossMusic,2,
m_7006_,setCreateWorldFog,2,
m_70073_,lambda$static$0,2,
m_70089_,lambda$static$0,2,
m_7008_,setCanFloat,2,
m_70098_,trimBranches,2,
m_7009_,isChunkToRemove,2,
m_7010_,getPort,2,
m_70127_,getSteps,2,
m_70129_,getLogAxis,2,
m_70132_,treeShape,2,
m_70135_,lambda$static$0,2,
m_7013_,canPlaceItem,2,
m_70142_,getBranchBase,2,
m_70160_,lambda$static$0,2,
m_70188_,lambda$static$0,2,
m_7018_,access,2,
m_70205_,lambda$static$0,2,
m_7020_,copy,2,
m_7021_,setFlags,2,
m_7023_,travel,2,
m_7024_,currentPosition,2,
m_70260_,lambda$static$0,2,
m_7026_,onDisconnect,2,
m_7028_,acceptsFailure,2,
m_70295_,isDirt,2,
m_7029_,getTextureLocation,0,
m_70303_,lambda$isDirt$3,2,
m_70305_,trunkPlacerParts,2,
m_70307_,lambda$trunkPlacerParts$2,2,
m_70311_,lambda$trunkPlacerParts$1,2,
m_70313_,lambda$trunkPlacerParts$0,2,
m_7031_,getLevelFromSource,2,
m_70325_,codec,2,
m_70326_,register,2,
m_7032_,getRateLimitPacketsPerSecond,2,
m_70337_,getHeight,2,
m_70344_,getBlockState,2,
m_7035_,isHardcore,2,
m_70369_,setDecoration,2,
m_7037_,getPosition,2,
m_70385_,setAddLakes,2,
m_7038_,initServer,2,
m_7039_,handleDisguisedChat,2,
m_70401_,getLayersInfo,2,
m_70403_,updateLayers,2,
m_7040_,numStuck,0,
m_7041_,stopServer,2,
m_7043_,isPauseScreen,0,
m_7044_,forceDifficulty,2,
m_7050_,isAdvanced,2,
m_7056_,handleLoginFinished,2,
m_7058_,replacingClickedOnBlock,2,
m_7059_,canPlace,2,
m_7060_,getId,2,
m_7062_,getBiomeManager,2,
m_7067_,getWeight,2,
m_7071_,getSlotsForFace,2,
m_7072_,getFlySpeed,2,
m_7073_,tickSecond,2,
m_7074_,getRotation,2,
m_7077_,getBlockExplosionResistance,2,
m_7078_,isSecondaryUseActive,2,
m_7080_,isSitting,2,
m_7081_,end,2,
m_7083_,begin,2,
m_7084_,playPlacementSound,2,
m_7085_,addEntry,0,
m_7087_,recalculateBoundingBox,2,
m_7088_,survives,2,
m_7089_,getTurnSpeed,2,
m_7091_,onObjectiveChanged,2,
m_7092_,onObjectiveAdded,2,
m_7093_,onObjectiveRemoved,2,
m_7094_,z,2,
m_7096_,x,2,
m_7098_,y,2,
m_7099_,canHarmPlayer,2,
m_71019_,intersects,2,
m_71031_,orientBox,2,
m_7103_,getSections,2,
m_71044_,infinite,2,
m_71045_,moved,2,
m_71049_,intersects,2,
m_71051_,isInside,2,
m_71053_,getLength,2,
m_71056_,getXSpan,2,
m_71057_,getYSpan,2,
m_71058_,getZSpan,2,
m_7105_,setTame,2,
m_7106_,addParticle,2,
m_7107_,addAlwaysVisibleParticle,2,
m_7111_,interactAt,2,
m_7118_,read,0,
m_7121_,canHunt,2,
m_7123_,getLevelIdName,2,
m_7125_,getBonemealAgeIncrease,2,
m_71311_,isUnhandledStructureStart,2,
m_71314_,hasLegacyStart,2,
m_7131_,getChunkNow,2,
m_71320_,populateCaches,2,
m_71324_,lambda$static$1,2,
m_71326_,updateFromLegacy,2,
m_71328_,updateStructureStart,2,
m_7132_,canJump,2,
m_71334_,lambda$populateCaches$5,2,
m_71336_,lambda$static$0,2,
m_7136_,setDisplayObjective,2,
m_7137_,openContainer,2,
m_7138_,getPluginNames,2,
m_7142_,isHoldingItem,2,
m_7146_,getLightEmission,2,
m_7150_,setPersistedStatus,2,
m_7155_,canPlaceItemThroughFace,2,
m_7156_,getCollisionRule,2,
m_7157_,canTakeItemThroughFace,2,
m_7160_,asState,2,
m_7162_,getType,2,
m_7163_,requires,2,
m_7164_,accept,2,
m_7166_,resetStat,2,
m_7169_,onQuickCraft,2,
m_7170_,otherwise,2,
m_7171_,getStart,2,
m_7172_,getWantedVisibility,0,
m_7174_,checkBlock,2,
m_7179_,useItemOn,2,
m_7180_,createFluidStateDefinition,2,
m_7182_,onPlayerRemoved,2,
m_7183_,handleStopSoundEvent,2,
m_7185_,handleMovePlayer,2,
m_7186_,getScaledTrackingDistance,2,
m_7187_,getNamespaces,2,
m_7189_,setTradingPlayer,2,
m_7191_,handlePlaceRecipe,2,
m_7192_,handleSetCommandBlock,2,
m_7193_,model,0,
m_7196_,setPlayerIdleTimeout,2,
m_7198_,getDelayAfterPlace,2,
m_7199_,handleStartJump,2,
m_7200_,getModel,0,
m_7203_,use,2,
m_7208_,createMenu,2,
m_7212_,onDrag,0,
m_7216_,getDispenseMethod,2,
m_7217_,registerReloadListener,2,
m_7218_,doConnect,0,
m_7220_,append,2,
m_7222_,getFocused,0,
m_7223_,handleLoginAcknowledgement,2,
m_7225_,getRenderType,0,
m_7228_,createFireworks,2,
m_7229_,getStartTimeNano,2,
m_7230_,getStartTimeTicks,2,
m_7232_,hasChunk,2,
m_7234_,getCount,2,
m_7235_,getDuration,2,
m_7236_,getEndTimeNano,2,
m_7237_,done,2,
m_7238_,pop,2,
m_7241_,endTick,2,
m_7242_,startTick,2,
m_7243_,wantsToPickUp,2,
m_7244_,handleLookAt,2,
m_7245_,pollTask,2,
m_7246_,getMenuProvider,2,
m_7248_,onResize,2,
m_7249_,setDown,0,
m_7250_,setSpawn,2,
m_7252_,canHoldItem,2,
m_7254_,handleCustomQuery,2,
m_7255_,getTargetSearchArea,2,
m_7257_,handleContainerSetData,2,
m_7260_,sendBlockUpdated,2,
m_7261_,runCommand,2,
m_7263_,isEmpty,2,
m_72646_,getPosition,2,
m_72647_,getGroundLevelDelta,2,
m_72648_,getJunctions,2,
m_7268_,onServerCrash,2,
m_7270_,getSourcePosition,2,
m_7271_,handleAwardStats,2,
m_7272_,getHeadBlock,2,
m_7273_,getTag,2,
m_7274_,updateCustomBlockEntityTag,2,
m_7277_,handleSetEquipment,2,
m_7278_,hasAnalogOutputSignal,2,
m_7279_,resetRecipes,2,
m_72803_,updateAverageGroundHeight,2,
m_7281_,awardRecipes,2,
m_7282_,isDragging,0,
m_7283_,getToken,0,
m_7286_,renderBg,0,
m_7288_,updateChunkScheduling,2,
m_7289_,instantiate,0,
m_7292_,addEffect,2,
m_7296_,isMaxGroupSizeReached,2,
m_7299_,handleSetChunkCacheRadius,2,
m_7300_,load,2,
m_7301_,canBeAffected,2,
m_7302_,decreaseAirSupply,2,
m_7304_,isEnabled,0,
m_7305_,increaseAirSupply,2,
m_7306_,is,2,
m_7307_,isAlliedTo,2,
m_7309_,getPhase,2,
m_7310_,canAddPassenger,2,
m_7311_,setRemainingFireTicks,2,
m_7312_,getInputSignal,2,
m_7313_,skipAttackInteraction,2,
m_7314_,cycle,2,
m_7315_,getTickDuration,2,
m_7316_,getChunk,2,
m_7317_,getEndTimeTicks,2,
m_7318_,handleHello,2,
m_7319_,getType,2,
m_7320_,shouldTurnOn,2,
m_7321_,checkTickOnNeighbor,2,
m_7322_,handleIntention,2,
m_7324_,doPush,2,
m_7325_,getExplosionResistance,2,
m_7327_,doHurtTarget,2,
m_7328_,getSeed,2,
m_7330_,handleMerchantOffers,2,
m_7332_,positionRider,2,
m_7334_,push,2,
m_73364_,getAll,2,
m_73365_,addIndex,2,
m_73369_,hasStartIndex,2,
m_73373_,hasUnhandledIndex,2,
m_73375_,removeIndex,2,
m_7337_,canCollideWith,2,
m_73392_,getWorldX,2,
m_73398_,getBlock,2,
m_7339_,handlePlaceRecipe,2,
m_73407_,reorient,2,
m_7340_,onPassengerTurned,2,
m_73411_,isCloseToChunk,2,
m_73414_,isInterior,2,
m_7341_,canRide,2,
m_7342_,getPressedTime,2,
m_73434_,placeBlock,2,
m_73441_,generateBox,2,
m_73453_,generateUpperHalfSphere,2,
m_7345_,handleExplosion,2,
m_7346_,isLocked,2,
m_7348_,fixItem,2,
m_7349_,shouldBlockExplode,2,
m_7350_,onSyncedDataUpdated,2,
m_73519_,setOrientation,2,
m_7351_,setLevel,2,
m_73525_,getWorldZ,2,
m_73528_,fillColumnDown,2,
m_73535_,generateAirBox,2,
m_73544_,getWorldY,2,
m_73547_,getBoundingBox,2,
m_73548_,getGenDepth,2,
m_73549_,getOrientation,2,
m_73555_,getNext,2,
m_7355_,playStepSound,2,
m_7356_,getTitle,0,
m_7357_,isPathfindable,2,
m_7359_,getDescription,0,
m_73601_,getBoundingBox,2,
m_73602_,getPieces,2,
m_73603_,isValid,2,
m_73606_,canBeReferenced,2,
m_73607_,addReference,2,
m_73608_,getReferences,2,
m_73609_,getMaxReferences,2,
m_7360_,getSiblings,2,
m_7361_,placeLiquid,2,
m_7362_,type,2,
m_7364_,handleBlockEvent,2,
m_7367_,hasValidPathType,2,
m_7368_,onUpdated,2,
m_7370_,isValidBonemealTarget,2,
m_7371_,getLightProbePosition,2,
m_7372_,run,2,
m_7373_,appendHoverText,2,
m_7374_,asBlock,2,
m_7376_,handleAcceptTeleportPacket,2,
m_7378_,readAdditionalSaveData,2,
m_7379_,onClose,0,
m_7380_,addAdditionalSaveData,2,
m_7382_,processBlock,2,
m_7383_,getStyle,2,
m_7384_,renameBlock,2,
m_7386_,publishServer,2,
m_7387_,getUpgradeData,2,
m_7388_,handleChat,2,
m_73961_,lambda$static$0,2,
m_73976_,lambda$static$5,2,
m_7398_,getRopeHoldPosition,2,
m_74006_,lambda$new$1,2,
m_74008_,lambda$static$0,2,
m_7400_,onFilesDrop,0,
m_74022_,lambda$static$0,2,
m_7403_,getAdvance,0,
m_74061_,lambda$static$0,2,
m_7406_,handleParticleEvent,2,
m_74072_,lambda$static$0,2,
m_7407_,removeItem,2,
m_7408_,onEnchantmentPerformed,2,
m_74098_,lambda$static$0,2,
m_7409_,getLevelFromSource,2,
m_7410_,handleMoveVehicle,2,
m_74115_,lambda$static$2,2,
m_7411_,handleRecipeBookSeenRecipePacket,2,
m_74133_,lambda$static$0,2,
m_74146_,lambda$static$0,2,
m_7414_,getColor,2,
m_74159_,lambda$static$4,2,
m_7417_,updateShape,2,
m_74186_,lambda$static$0,2,
m_74197_,lambda$static$0,2,
m_7419_,getMaxAge,2,
m_74209_,lambda$register$0,2,
m_74211_,register,2,
m_74214_,codec,2,
m_7422_,setSignalForState,2,
m_74237_,getOutputState,2,
m_7424_,handleSetStructureBlock,2,
m_7427_,getOwnHeight,2,
m_74286_,lambda$static$2,2,
m_7429_,placeBlock,2,
m_74305_,lambda$static$0,2,
m_7430_,getAmount,2,
m_74319_,lambda$register$0,2,
m_7431_,getDismountPoses,2,
m_74321_,register,2,
m_74324_,codec,2,
m_7432_,onCooldownEnded,2,
m_7433_,isStateAtPosition,2,
m_7435_,playDownSound,0,
m_74374_,copy,2,
m_74377_,setMirror,2,
m_74379_,setRotation,2,
m_74381_,setBoundingBox,2,
m_74383_,addProcessor,2,
m_74385_,setRotationPivot,2,
m_74387_,getRandomPalette,2,
m_7438_,getAttenuation,0,
m_74392_,setIgnoreEntities,2,
m_74394_,clearProcessors,2,
m_74397_,popProcessor,2,
m_74401_,getMirror,2,
m_74402_,setKnownShape,2,
m_74404_,getRotation,2,
m_74405_,setFinalizeEntities,2,
m_74407_,getRotationPivot,2,
m_74408_,isIgnoreEntities,2,
m_74409_,getBoundingBox,2,
m_7440_,setWindowActive,0,
m_74410_,getKnownShape,2,
m_74411_,getProcessors,2,
m_74414_,shouldFinalizeEntities,2,
m_7441_,noSave,2,
m_74425_,list,2,
m_7443_,handleCommands,2,
m_7444_,isSource,2,
m_7445_,getSkyDarken,2,
m_7446_,getCounters,2,
m_74472_,lambda$register$0,2,
m_74476_,register,2,
m_7447_,getId,2,
m_74481_,codec,2,
m_7448_,getServerPort,2,
m_74498_,lambda$fillEntityList$3,2,
m_74500_,fillEntityList,2,
m_74510_,updateShapeAtEdge,2,
m_74517_,processBlockInfos,2,
m_7451_,visit,2,
m_74523_,placeEntities,2,
m_7453_,build,2,
m_74543_,createEntityIgnoreException,2,
m_74563_,calculateRelativePosition,2,
m_74566_,calculateConnectedPosition,2,
m_7456_,beforeDestroyingBlock,2,
m_74571_,lambda$buildInfoList$2,2,
m_74573_,addToLists,2,
m_74578_,transform,2,
m_74583_,getZeroPositionWithTransform,2,
m_74587_,getZeroPositionWithTransform,2,
m_74593_,transform,2,
m_74598_,getBoundingBox,2,
m_74603_,filterBlocks,2,
m_74612_,setAuthor,2,
m_74614_,buildInfoList,2,
m_74618_,save,2,
m_74623_,newDoubleList,2,
m_74625_,newIntegerList,2,
m_74627_,getAuthor,2,
m_7462_,onBlockEntityAdded,2,
m_74633_,getBoundingBox,2,
m_74636_,lambda$buildInfoList$1,2,
m_74640_,lambda$buildInfoList$0,2,
m_7464_,onDestroyBlock,0,
m_74652_,blocks,2,
m_74653_,blocks,2,
m_74658_,lambda$blocks$1,2,
m_7465_,getRespawnData,2,
m_74667_,stateFor,2,
m_74669_,idFor,2,
m_74671_,addMapping,2,
m_7467_,hasClickedOutside,0,
m_7468_,getDeathMessageVisibility,2,
m_7470_,getNameTagVisibility,2,
m_7471_,removeBlock,2,
m_7472_,dropCustomDeathLoot,2,
m_7475_,getTempMobPos,2,
m_7476_,rename,2,
m_7477_,handleChangeDifficulty,2,
m_7478_,createItemCooldowns,2,
m_7480_,decreaseSquish,2,
m_7483_,isDealsDamage,2,
m_7485_,getPackSource,0,
m_7489_,getMapData,2,
m_7490_,canBeLeader,2,
m_7492_,canJoinPatrol,2,
m_7494_,above,2,
m_7495_,below,2,
m_7497_,canScare,2,
m_7498_,execute,2,
m_7500_,isCreative,2,
m_7502_,handlePlayerAction,2,
m_7504_,fix,2,
m_7510_,createPreferredParentTag,2,
m_7511_,setData,2,
m_7512_,build,2,
m_7513_,isDebugWorld,2,
m_7514_,getRenderShape,2,
m_7515_,getAmbientSound,2,
m_7519_,handleSetScore,2,
m_7522_,setFocused,0,
m_7523_,setupRotations,0,
m_7524_,hasExpired,2,
m_7525_,canOpen,2,
m_7528_,start,2,
m_7530_,stop,2,
m_7531_,triggerEvent,2,
m_75327_,noise,2,
m_7532_,getVisualOrderText,2,
m_75333_,p,2,
m_75335_,gradDot,2,
m_7536_,listPacks,2,
m_75380_,getValue,2,
m_75384_,expectedDeviation,2,
m_75406_,wrap,2,
m_75408_,getValue,2,
m_7540_,getScheduledEvents,2,
m_75417_,getValue,2,
m_75424_,getOctaveNoise,2,
m_7542_,reloadWhiteList,2,
m_75430_,makeAmplitudes,2,
m_7543_,getNoItemIcon,2,
m_75449_,getValue,2,
m_7544_,get,2,
m_7545_,handleBlockEntityData,2,
m_75464_,getValue,2,
m_75467_,getValue,2,
m_7546_,scale,0,
m_75471_,p,2,
m_75473_,getCornerNoise3D,2,
m_75479_,dot,2,
m_7548_,handleEntityTagQuery,2,
m_7549_,getJumpDelay,2,
m_7551_,tick,0,
m_75524_,copyDataLayer,2,
m_75526_,setLayer,2,
m_75529_,hasLayer,2,
m_7552_,getAttackDuration,2,
m_75531_,clearCache,2,
m_75532_,getLayer,2,
m_75534_,disableCache,2,
m_75535_,removeLayer,2,
m_7553_,handleSelectAdvancementsTab,2,
m_7554_,onLookAt,0,
m_75569_,checkEdge,2,
m_75576_,checkEdge,2,
m_75581_,removeIf,2,
m_75583_,lambda$removeIf$0,2,
m_75587_,hasWork,2,
m_75588_,runUpdates,2,
m_75593_,checkNeighbor,2,
m_75598_,getQueueSize,2,
m_75600_,removeFromQueue,2,
m_7560_,createBodyControl,2,
m_7562_,updateNoActionTime,2,
m_7566_,getAttackDamage,2,
m_7569_,openJigsawBlock,2,
m_7570_,halt,2,
m_75758_,getDataLayer,2,
m_7575_,getAttackAnimationRemainingTicks,2,
m_75761_,getDataLayer,2,
m_75772_,setStoredLevel,2,
m_75782_,retainData,2,
m_75787_,updateSectionStatus,2,
m_7578_,isLocalPlayer,2,
m_75790_,swapSectionMap,2,
m_75791_,storingLightForSection,2,
m_75793_,getDataLayerData,2,
m_75795_,getStoredLevel,2,
m_7579_,hurtEnemy,2,
m_75808_,hasLightWork,2,
m_7580_,playConvertedSound,2,
m_75814_,getLayerListener,2,
m_75816_,getDebugData,2,
m_7581_,pickUpItem,2,
m_75831_,getRawBrightness,2,
m_75834_,updateSectionStatus,2,
m_7584_,onHurt,2,
m_75858_,checkNode,2,
m_75870_,hasLightDataAtOrBelow,2,
m_7587_,getChunk,2,
m_7588_,create,2,
m_75890_,isAboveData,2,
m_7589_,handleCommandSuggestions,2,
m_7592_,wasExploded,2,
m_7594_,updatePlayerPose,2,
m_75953_,getFlowing,2,
m_75956_,isWaterHole,2,
m_75963_,canPassThrough,2,
m_7596_,getNotifyTradeSound,2,
m_75972_,canHoldFluid,2,
m_75990_,isSolidFace,2,
m_7599_,canBurn,2,
m_76010_,spread,2,
m_76014_,spreadToSides,2,
m_76019_,sourceNeighborCount,2,
m_7601_,makeStuckInBlock,2,
m_76026_,getSlopeDistance,2,
m_7602_,updateIsUnderwater,2,
m_76035_,getNewLiquid,2,
m_7603_,setData,2,
m_7605_,broadcastEntityEvent,2,
m_76061_,canPassThroughWall,2,
m_76068_,getSource,2,
m_76070_,lambda$getShape$1,2,
m_76079_,getSpread,2,
m_76088_,hasSameAbove,2,
m_7608_,selectItem,0,
m_76092_,getLegacyLevel,2,
m_76094_,affectsFlow,2,
m_76096_,isSourceBlockOfThisType,2,
m_76098_,lambda$static$0,2,
m_7610_,getRowTop,0,
m_7612_,type,2,
m_7613_,onSpectatorMenuClosed,0,
m_76142_,registerDefaultState,2,
m_76144_,getStateDefinition,2,
m_76145_,defaultFluidState,2,
m_7614_,addTag,2,
m_76152_,getType,2,
m_76155_,getHeight,2,
m_76158_,canBeReplacedWith,2,
m_7615_,setTag,2,
m_76163_,tick,2,
m_7616_,handleGameEvent,2,
m_76170_,isSource,2,
m_76171_,shouldRenderBackwardUpFace,2,
m_76178_,isEmpty,2,
m_76179_,getFlow,2,
m_76182_,getOwnHeight,2,
m_76183_,getShape,2,
m_76186_,getAmount,2,
m_76187_,isRandomlyTicking,2,
m_76188_,createLegacyBlock,2,
m_76189_,getDripParticle,2,
m_7618_,lookAt,2,
m_76190_,getExplosionResistance,2,
m_76197_,register,2,
m_7620_,isRunning,2,
m_76212_,fizz,2,
m_7621_,wrap,2,
m_76227_,hasFlammableNeighbours,2,
m_7623_,getFollowDistance,2,
m_76245_,isFlammable,2,
m_7624_,getPrintSuccess,2,
m_7625_,dropFromLootTable,2,
m_7626_,getName,2,
m_7628_,handleEntityEvent,2,
m_7631_,xOffset,0,
m_7632_,canUpdatePath,2,
m_7633_,handleMapItemData,2,
m_7634_,inverse,2,
m_7636_,followThePath,2,
m_7638_,tick,2,
m_7639_,getEntity,2,
m_7640_,getDirectEntity,2,
m_7641_,getPlayerNames,2,
m_7643_,getRelativePortalPosition,2,
m_7644_,onTeamRemoved,2,
m_7645_,onTeamChanged,2,
m_7648_,quickMoveStack,2,
m_7650_,onTeamAdded,2,
m_7651_,setRemoved,2,
m_7652_,codec,2,
m_7653_,getLevel,2,
m_7654_,getServer,2,
m_7655_,getUsedItemHand,2,
m_7659_,playDestroyProgressSound,2,
m_7662_,sendMerchantOffers,2,
m_7667_,createDataLayer,2,
m_7670_,leave,2,
m_7674_,join,2,
m_7677_,doPostAttack,2,
m_7678_,snapTo,2,
m_7683_,validate,2,
m_7684_,getFlags,2,
m_7685_,handleBossUpdate,2,
m_7686_,loadPacks,2,
m_7688_,getDismountLocationForPassenger,2,
m_7691_,onRelease,0,
m_7693_,acceptSingle,2,
m_7695_,renderToBuffer,0,
m_7696_,blockEvent,2,
m_7697_,getPos,2,
m_7698_,openCommandBlock,2,
m_7699_,getOpenChestStat,2,
m_7700_,getCoords,2,
m_7701_,handleItemCooldown,2,
m_7702_,getBlockEntity,2,
m_7704_,handleLevelEvent,2,
m_7706_,removeAllPlayers,2,
m_7707_,getSerializer,2,
m_77081_,clear,2,
m_77082_,upHeap,2,
m_77084_,insert,2,
m_77086_,changeCost,2,
m_77089_,downHeap,2,
m_7708_,handleTestInstanceBlockStatus,2,
m_77091_,pop,2,
m_77092_,isEmpty,2,
m_7709_,getCompatibility,0,
m_7710_,handleUpdateAttributes,2,
m_7712_,tick,2,
m_7713_,notifyTradeUpdated,2,
m_7717_,getShade,2,
m_7718_,playEmptySound,2,
m_7720_,startSleepInBed,2,
m_7722_,getStateForPlacement,2,
m_7724_,cross,2,
m_77263_,hasMalus,2,
m_77269_,isOpen,2,
m_7726_,getChunkSource,2,
m_77288_,asBlockPos,2,
m_77289_,cloneAndMove,2,
m_7728_,handleLockDifficulty,2,
m_77293_,distanceTo,2,
m_77295_,createHash,2,
m_77299_,distanceToSqr,2,
m_77301_,createFromStream,2,
m_77303_,inOpenSet,2,
m_77304_,distanceManhattan,2,
m_77306_,distanceManhattan,2,
m_7730_,stop,2,
m_7731_,setBlock,2,
m_77328_,lambda$getNode$0,2,
m_7732_,updatePlacementContext,2,
m_77349_,getNode,2,
m_77351_,setCanPassDoors,2,
m_77355_,setCanOpenDoors,2,
m_77357_,canPassDoors,2,
m_77358_,setCanFloat,2,
m_7735_,forcePage,0,
m_77360_,canOpenDoors,2,
m_77361_,canFloat,2,
m_7736_,clear,0,
m_77374_,advance,2,
m_77375_,getNode,2,
m_77377_,replaceNode,2,
m_7737_,tick,0,
m_77380_,getNextEntityPos,2,
m_77382_,getEntityPosAtNode,2,
m_77385_,sameAs,2,
m_77387_,notStarted,2,
m_77388_,truncateNodes,2,
m_77390_,createFromStream,2,
m_77392_,isDone,2,
m_77393_,setNextNodeIndex,2,
m_77395_,getEndNode,2,
m_77396_,getNodePos,2,
m_77398_,getNodeCount,2,
m_77399_,getNextNodeIndex,2,
m_7739_,openTextEdit,2,
m_77400_,getNextNodePos,2,
m_77401_,getNextNode,2,
m_77402_,getPreviousNode,2,
m_77403_,canReach,2,
m_77406_,getTarget,2,
m_77407_,getDistToTarget,2,
m_7740_,destroyBlock,2,
m_7741_,handleCustomCommandSuggestions,2,
m_77427_,findPath,2,
m_7742_,updateIndirectNeighbourShapes,2,
m_77434_,reconstructPath,2,
m_7743_,getBurnDuration,2,
m_77444_,getBestH,2,
m_77449_,lambda$findPath$3,2,
m_7744_,onOpenInventory,0,
m_77452_,lambda$findPath$2,2,
m_7745_,get,2,
m_7746_,isDone,2,
m_7748_,checkExceptions,2,
m_7749_,getShadeBrightness,2,
m_77503_,updateBest,2,
m_77506_,createFromStream,2,
m_77508_,getBestNode,2,
m_77509_,setReached,2,
m_7750_,getActualProgress,2,
m_7752_,getPistonPushReaction,2,
m_7753_,getLightBlock,2,
m_7755_,getName,2,
m_7757_,wantsToAttack,2,
m_7758_,cycle,2,
m_77607_,checkNeighbourBlocks,2,
m_77611_,getFloorLevel,2,
m_77624_,canReachWithoutCollision,2,
m_77626_,isNeighborValid,2,
m_77629_,isDiagonalValid,2,
m_7762_,isUnderSpawnProtection,2,
m_77634_,hasCollisions,2,
m_77661_,canHostFrame,2,
m_77666_,createPortal,2,
m_7766_,getDelay,0,
m_7767_,canPlaySound,0,
m_7768_,getLightValue,2,
m_77698_,isValid,2,
m_7769_,getVolume,0,
m_77708_,findEmptyPortalShape,2,
m_7770_,getCustomName,2,
m_77712_,findPortalShape,2,
m_77717_,isEmpty,2,
m_77719_,lambda$static$0,2,
m_77726_,lambda$findEmptyPortalShape$1,2,
m_77728_,getDistanceUntilTop,2,
m_7772_,getX,0,
m_77730_,hasTopFrame,2,
m_77733_,calculateBottomLeft,2,
m_77735_,getDistanceUntilEdgeAboveFrame,2,
m_77738_,getRelativePosition,2,
m_7773_,timedOut,2,
m_77743_,createPortalBlocks,2,
m_77744_,isComplete,2,
m_77745_,calculateWidth,2,
m_77746_,calculateHeight,2,
m_7774_,shouldSwitchSounds,0,
m_7775_,isLooping,0,
m_77760_,setDirty,2,
m_77762_,setDirty,2,
m_77764_,isDirty,2,
m_7776_,handleContainerClose,2,
m_77774_,fromWorld,2,
m_7777_,getBodyBlock,2,
m_77782_,getDecoration,2,
m_77787_,getId,2,
m_7778_,getZ,0,
m_7779_,isSingleplayerOwner,2,
m_77809_,renderOnFrame,2,
m_7780_,getY,0,
m_7783_,getPitch,0,
m_7784_,canStartSilent,0,
m_7785_,playLocalSound,2,
m_77870_,frameId,2,
m_77877_,getId,2,
m_7787_,addWidget,0,
m_7788_,tick,0,
m_7789_,getWeight,0,
m_7790_,emitGizmos,0,
m_77916_,getHoldingPlayer,2,
m_77918_,tickCarriedBy,2,
m_7791_,handleAnimate,2,
m_77925_,addTargetDecoration,2,
m_7792_,getDripParticle,2,
m_77930_,checkBanners,2,
m_77934_,toggleBanner,2,
m_77937_,addDecoration,2,
m_77947_,removedFromFrame,2,
m_7796_,isRelative,0,
m_7798_,handleSetCarriedItem,2,
m_7799_,getSeed,2,
m_7801_,isStopped,0,
m_7802_,canMoveUp,0,
m_78036_,keys,2,
m_78037_,createId,2,
m_7803_,canMoveDown,0,
m_78044_,get,2,
m_78046_,set,2,
m_7804_,containsKey,2,
m_78058_,get,2,
m_78063_,put,2,
m_78072_,getKeys,2,
m_7808_,canReplaceCurrentItem,2,
m_7809_,getVillagerXp,2,
m_7811_,pageBack,0,
m_7812_,getName,2,
m_78154_,isGzip,2,
m_78156_,getDataFile,2,
m_78158_,readTagFromDisk,2,
m_7815_,pageForward,0,
m_7817_,getFeatures,2,
m_78187_,getId,2,
m_7820_,getNearestLookingDirection,2,
m_7821_,getPreviousY,0,
m_7822_,handleEntityEvent,2,
m_78240_,isNewLevelIdAcceptable,2,
m_78242_,createDefault,2,
m_78255_,levelExists,2,
m_78257_,getBaseDir,2,
m_78260_,createAccess,2,
